date/time,type,order id,sku,description,quantity,order city,order state,order postal,total
"Nov 12, 2020 3:08:24 PM PST",Order,112-4324042-8980206,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",2,WILLCOX,AZ,85643-1632,17.68
"Nov 12, 2020 3:09:26 PM PST",Order,112-8554157-3569857,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,GLENWOOD,IL,60425-2068,9.47
"Nov 12, 2020 3:12:01 PM PST",Refund,111-0262446-8088215,AZM-NIGHTSPLNT-FBA,"AZMED 2020 Plantar Fasciitis Night Splint [Lightweight & Breathable], Adjustable Foot Drop Brace, Heel, Ankle & Achilles Tendonitis Relief, Arch Pain",1,LIVERMORE,CA,94550-6235,-15.37
"Nov 12, 2020 3:15:11 PM PST",Order,111-3909746-8913810,N1N-APPLECIDER-CAPS-FBA,"N1N Premium Apple Cider Vinegar Capsules [Max Strength] Raw and Unfiltered Weight Loss Supplement, Natural Appetite Suppressant, Keto, Metabolism & En",1,OWASSO,OK,74055-4503,13.72
"Nov 12, 2020 3:18:22 PM PST",Order,112-9635581-6370666,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,ROLLINS,MT,59931-8501,13.61
"Nov 12, 2020 3:19:42 PM PST",Order,112-1707588-5973002,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,Highlands Ranch,CO,80130,13.61
"Nov 12, 2020 3:20:53 PM PST",Order,113-1221330-0758650,N1N-KETO-BURN-FBA,"N1N Premium Keto Burn Pills [Max Strength, 1200mg] Natural Ketogenic Fat Burner for Healthy Weight Management, Energy & Metabolism. Exogenous Keto BHB",1,VINITA,OK,74301-1237,13.72
"Nov 12, 2020 3:23:01 PM PST",Order,112-9089849-2268211,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,DUNCANVILLE,AL,35456-2247,13.72
"Nov 12, 2020 3:23:28 PM PST",Order,111-6361317-5905832,N1N-THYROID-SUPPORT-FBA,"N1 Nutrition Premium Thyroid Support Supplement [Enhanced with Iodine] Supports Thyroid Health, Metabolism & Energy for Healthy Weight Management, Glu",1,CHARLOTTE,NC,28277-1397,13.72
"Nov 12, 2020 3:26:03 PM PST",Refund,114-0903983-2824266,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,MENIFEE,CA,92584-9319,-17.57
"Nov 12, 2020 3:26:44 PM PST",Order,113-3901337-4606659,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,Liberty,PA,16930-9277,11.85
"Nov 12, 2020 3:27:05 PM PST",Order,112-7426260-4893860,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,LAREDO,TX,78046-7742,13.61
"Nov 12, 2020 3:28:12 PM PST",Order,114-4231578-9531459,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,NEW ROCHELLE,NY,10801-8371,9.47
"Nov 12, 2020 3:29:14 PM PST",Order,113-3551211-6911411,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,GREENBUSH,MI,48738-9609,13.55
"Nov 12, 2020 3:29:43 PM PST",Order,113-7749012-9853849,N1N-COLON-CLEANSE-FBA,"N1N Premium Colon Cleanse & Detox for Weight Loss [15-Day Quick Cleanse] All Natural Colon Detox with Probiotic for Constipation Relief, Gut Health an",1,MOUNT AIRY,MD,21771,7.77
"Nov 12, 2020 3:30:43 PM PST",Order,111-7620103-4025043,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ur",1,BRONX,NY,10460-2111,12.87
"Nov 12, 2020 3:32:09 PM PST",Order,S01-4694484-0138806,N1N-MUSHROOM-10X-FBA,"N1N Premium Mushroom Complex [10X Powerful Mushrooms] with Reishi, Lions Mane, Cordyceps, Chaga, Turkey Tail and Maitake to Boost Health, Brain Functions and Energy Levels, 60 Veg Caps",1,Franklin,NC,28734,-5.79
"Nov 12, 2020 3:36:13 PM PST",Order,114-0007129-9357072,N1N-5HTP-FBA,"N1N Premium 5-HTP Plus Calcium [Max Purity & Strength] Enhanced with Serotonin Synthesizers for Deeper Sleep, Positive Mood & Brain Functions, 120 Veg",1,ST GEORGE,UT,84790-1321,12.87
"Nov 12, 2020 3:42:13 PM PST",Order,111-6909645-1569060,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,Ann Arbor,Michigan,48108,13.55
"Nov 12, 2020 3:46:21 PM PST",Order,114-0274850-8441004,N1N-TART-CHERRY-FBA,"N1N Premium Tart Cherry Extract Capsules, 200 Veg Caps, 3000 mg [10X Concentrated Extract] Powerful Antioxidant, Joint Health and Mobility, Uric Acid",1,TEMPLE,TX,76502-5116,13.72
"Nov 12, 2020 3:52:34 PM PST",Order,114-5418150-7875419,N1N-HGW-PLUS-FBA,"N1N Premium Horny Goat Weed Herbal Complex for Men & Women [10X Strength Icariins] with Yohimbe, Ginseng & Cayenne Pepper for Max Absorption. Naturall",1,DEERFIELD,IL,60015-4804,13.72
"Nov 12, 2020 4:07:53 PM PST",FBA Customer Return Fee,112-5163989-1391401,,FBA Customer Return Per Order Fee,,,,,0
"Nov 12, 2020 4:07:53 PM PST",FBA Customer Return Fee,112-5163989-1391401,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 12, 2020 4:07:53 PM PST",FBA Customer Return Fee,112-5163989-1391401,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 12, 2020 4:17:25 PM PST",Order,S01-8557214-0013211,N1N-KETO-BHB-SALT-FBA,"N1N Premium Keto Diet BHB Pills for Weight Loss [6 Powerful Ingredients] Natural Ketogenic Fat Burner That Helps Boost Energy & Focus, Manage Cravings and Support Metabolism, 60 Caps",1,HAGERSTOWN,MD,21740-3103,-13.8
"Nov 12, 2020 4:21:16 PM PST",Order,S01-2594036-8926863,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong Quai, PMS & Menopause Relief, 60 Veg Caps",1,Troy,TX,76579-3648,-3.39
"Nov 12, 2020 4:21:34 PM PST",Order,114-3869789-8737859,N1N-MEN-MULTIVITS-FBA,"N1N Daily Multivitamin for Men, Premium Multimineral Supplement - Vitamins A C E D B1 B2 B3 B5 B6 B12. Magnesium, Zinc, Biotin, Spirulina, Antioxidant",1,SONORA,CA,95370-4740,8.84
"Nov 12, 2020 4:23:09 PM PST",FBA Customer Return Fee,112-6935003-5830621,,FBA Customer Return Per Order Fee,,,,,0
"Nov 12, 2020 4:23:09 PM PST",FBA Customer Return Fee,112-6935003-5830621,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 12, 2020 4:23:09 PM PST",FBA Customer Return Fee,112-6935003-5830621,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 12, 2020 4:24:18 PM PST",Order,114-1539818-5141851,N1N-LIVER-FBA,"N1N Premium Liver Cleanse, Detox & Repair Supplement [22 Natural Herbs] All Natural Supplement with Milk Thistle, Beet Root, Artichoke. Max Strength t",1,Corrales,new mexico,87048,5.98
"Nov 12, 2020 4:24:18 PM PST",Order,114-1539818-5141851,N1N-LIVER-FBA,"N1N Premium Liver Cleanse, Detox & Repair Supplement [22 Natural Herbs] All Natural Supplement with Milk Thistle, Beet Root, Artichoke. Max Strength t",1,Corrales,new mexico,87048,11.7
"Nov 12, 2020 4:25:49 PM PST",Order,111-6173120-3622617,AZM-MAT-BELT-FBA,"AZMED Maternity Belt, Breathable Pregnancy Back Support, Premium Belly Band, More Than 1.3M Happy Mothers, Lightweight Abdominal Binder, One-Size, Bei",1,VIRGINIA BEACH,VA,23455-3769,12.88
"Nov 12, 2020 4:30:08 PM PST",Order,112-7405164-3632260,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,VIENNA,VA,22182-1832,13.55
"Nov 12, 2020 4:31:27 PM PST",Order,113-0573719-0101836,N1N-WATER-AWY-FBA,"N1N Premium Water Away Pills [12 Potent Ingredients] Natural Diuretic for Bloating Relief and Weight Loss with Dandelion, Vitamin B6 & Potassium, 60 C",1,PALM BAY,FL,32905-6555,13.72
"Nov 12, 2020 4:34:15 PM PST",Order,114-5488989-1306647,N1N-LIVER-FBA,"N1N Premium Liver Cleanse, Detox & Repair Supplement [22 Natural Herbs] All Natural Supplement with Milk Thistle, Beet Root, Artichoke. Max Strength t",1,SHAMOKIN,PA,17872-5012,9.47
"Nov 12, 2020 4:34:57 PM PST",Order,113-3306946-2237800,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,SOUTH HACKENSACK,NJ,07606-1612,9.47
"Nov 12, 2020 4:37:06 PM PST",Order,112-4129794-1785056,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,KERNERSVILLE,NC,27284-7929,9.47
"Nov 12, 2020 4:38:50 PM PST",Order,S01-3069631-0794828,N1N-WATER-AWY-FBA,"N1N Premium Water Away Pills [12 Potent Ingredients] Natural Diuretic for Bloating Relief and Weight Loss with Dandelion, Vitamin B6 & Potassium, 60 Caps",1,Warren,MI,48093,-5.49
"Nov 12, 2020 4:42:15 PM PST",Order,112-3307782-5188266,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,MADISON,MS,39110-6994,13.55
"Nov 12, 2020 4:44:29 PM PST",Order,114-6333952-4340217,N1N-TART-CHERRY-FBA,"N1N Premium Tart Cherry Extract Capsules, 200 Veg Caps, 3000 mg [10X Concentrated Extract] Powerful Antioxidant, Joint Health and Mobility, Uric Acid",1,Queensbury,NY,12804-8809,13.72
"Nov 12, 2020 4:47:54 PM PST",Refund,113-0932006-3228255,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,BRIARWOOD,NEW YORK,11435-1323,-17.57
"Nov 12, 2020 4:50:29 PM PST",Order,111-9260309-2556206,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,WEST ORANGE,NJ,7052,9.47
"Nov 12, 2020 4:51:28 PM PST",Order,114-1094640-6925865,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,BONNERS FERRY,ID,83805-5696,13.55
"Nov 12, 2020 4:55:57 PM PST",Order,114-3117222-6176251,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,MAGNOLIA,NJ,08049-1508,14.51
"Nov 12, 2020 4:56:59 PM PST",Order,111-1367384-5997049,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,LOVELAND,CO,80538-7210,13.55
"Nov 12, 2020 4:58:08 PM PST",Order,113-1802752-7735436,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,FALLING WATERS,WV,25419-4072,14.51
"Nov 12, 2020 5:02:38 PM PST",Order,111-5771056-7760220,N1N-ELDRBERRY-PLUS-FBA,N1N Premium Elderberry Capsules for Adults Immune Support [Max Strength] Pure and Potent Elderberry from Sambucus Nigra to Support Immunity & Skin Hea,1,WARNER ROBINS,GEORGIA,31093-2333,13.72
"Nov 12, 2020 5:04:14 PM PST",Order,111-4694252-1189027,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",1,MIDLAND CITY,AL,36350-8517,17.11
"Nov 12, 2020 5:06:23 PM PST",Order,114-8627737-6066645,N1N-BLOOD-CIRC-FBA,"N1N Premium Blood Circulation Supplement [8 Powerful Herbs & Vitamins] All Natural Supplement to Boost Blood Flow & Heart Health, 90 Caps",1,OPELIKA,AL,36801-7507,13.72
"Nov 12, 2020 5:14:02 PM PST",Order,112-9022030-1620233,N1N-MUSHROOM-10X-FBA,"N1N Premium Mushroom Complex [10X Powerful Mushrooms] with Reishi, Lions Mane, Cordyceps, Chaga, Turkey Tail and Maitake to Boost Health, Brain Functi",1,Las Cruces,NM,88004-2304,11.17
"Nov 12, 2020 5:25:47 PM PST",Order,112-2896371-4857040,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,MESA,AZ,85205-7087,9.47
"Nov 12, 2020 5:30:06 PM PST",Order,113-6280425-0233059,N1N-MAGNESIUM-CITRATE-FBA,"N1N Premium Magnesium Citrate Capsules 1250mg 120 Veg Caps [100% Pure] Powerful dose for Sleep, Muscle Cramps, Bone Health, Energy Production and Nerv",1,WALTHAM,MA,02451-2239,12.87
"Nov 12, 2020 5:31:23 PM PST",Refund,111-3670345-4074606,AZM-MAT-BELT-FBA,"AZMED Maternity Belt, Breathable Pregnancy Back Support, Premium Belly Band, More Than 1.3M Happy Mothers, Lightweight Abdominal Binder, One-Size, Bei",1,LONG BEACH,WA,98631,-17.26
"Nov 12, 2020 5:39:36 PM PST",Order,114-1635692-0377825,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,Doral,Fl,33178,14.51
"Nov 12, 2020 5:44:45 PM PST",Order,111-0771518-0492215,N1N-MAGNESIUM-CITRATE-FBA,"N1N Premium Magnesium Citrate Capsules 1250mg 120 Veg Caps [100% Pure] Powerful dose for Sleep, Muscle Cramps, Bone Health, Energy Production and Nerv",1,VERONA,NJ,07044-3050,12.87
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:48:31 PM PST",Refund,114-9209879-7933038,AZS-WAIST-TRIM-XL-FBA,"AZSPORT Waist Trimmer - Adjustable Ab Sauna Belt to shed the excess Water, weight and tone of mid section, Black - One Size Fits up to 50 Inches",1,Edmonton,Alberta,T6B0E7,0
"Nov 12, 2020 5:50:55 PM PST",Order,111-5441595-7301823,N1N-BLOOD-SUGAR-FBA,"N1N Premium Blood Sugar Support [20 Herbs and Multivitamins] Promotes Glucose Metabolism, Healthy Blood Sugar Levels and Cardiovascular Health. Gluten",1,Stroudsburg,PA,18360-1523,9.47
"Nov 12, 2020 5:52:07 PM PST",Order,111-3755775-0873035,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ur",1,OVIEDO,FL,32765-5663,12.87
"Nov 12, 2020 5:53:33 PM PST",Order,111-1241712-7951467,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,JERSEY CITY,NJ,07304-3303,14.51
"Nov 12, 2020 5:54:11 PM PST",Order,114-4469811-8600258,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,SHELBY TOWNSHIP,MI,48317-4854,9.47
"Nov 12, 2020 5:55:50 PM PST",Order,114-5119173-8267423,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,STATEN ISLAND,NY,10310-2021,13.72
"Nov 12, 2020 5:58:12 PM PST",Order,112-5179178-5932211,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ur",1,SILVER SPRING,MD,20901-5061,12.87
"Nov 12, 2020 5:59:21 PM PST",Refund,111-3896838-9531435,AZM-MAT-BELT-FBA,"AZMED Maternity Belt, Breathable Pregnancy Back Support, Premium Belly Band, More Than 1.3M Happy Mothers, Lightweight Abdominal Binder, One-Size, Bei",1,Sacramento,CA,95829,-17.26
"Nov 12, 2020 6:01:48 PM PST",Order,114-9890085-4342655,AZS-MALE-DISCREET-FBA,"AZS Premium Male Enhancing Pills - Enlargement Booster for Men [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat",1,STATEN ISLAND,NY,10306-2303,5.92
"Nov 12, 2020 6:02:11 PM PST",Order,114-1269675-1341012,AZM-NIGHTSPLNT-FBA,"AZMED 2020 Plantar Fasciitis Night Splint [Lightweight & Breathable], Adjustable Foot Drop Brace, Heel, Ankle & Achilles Tendonitis Relief, Arch Pain",1,OMAHA,NE,68111-3606,11.6
"Nov 12, 2020 6:06:00 PM PST",Order,111-3571291-1592229,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,WALDORF,MD,20602-3159,9.47
"Nov 12, 2020 6:10:11 PM PST",Order,112-9803847-7983461,N1N-LIVER-FBA,"N1N Premium Liver Cleanse, Detox & Repair Supplement [22 Natural Herbs] All Natural Supplement with Milk Thistle, Beet Root, Artichoke. Max Strength t",1,Deltona,FL,32725-5528,9.47
"Nov 12, 2020 6:11:34 PM PST",Order,111-5004550-9155400,N1N-ADRENAL-SUPPORT-FBA,"N1N Premium Adrenal Support - Cortisol Manager [13 Potent Ingredients] All Natural Adrenal Fatigue Supplement for Men & Women for Stress Relief, Bette",1,BAKERSFIELD,CA,93306,13.72
"Nov 12, 2020 6:12:19 PM PST",Order,111-9894577-1302659,N1N-WOMENVIT-FBA,"N1 Nutrition Women's Daily Multivitamin, Premium Multimineral Supplement, [37 Vitamins & Minerals] Magnesium, Biotin, Zinc, Chromium, Calcium, Copper,",1,NORTHVILLE,MI,48168-1838,5.92
"Nov 12, 2020 6:19:46 PM PST",Order,112-1323131-6147449,N1N-MAG-GLYCINATE-FBA,"N1N Premium Magnesium Glycinate 400mg [Superior Absorption], All Natural Supplement to Support Heart, Bone, Muscle and Nerve Function, Non-GMO, Gluten",1,SAN ISIDRO,TX,78588,5.92
"Nov 12, 2020 6:20:07 PM PST",Order,112-9100924-4106628,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,SALISBURY,MA,01952-2625,9.47
"Nov 12, 2020 6:20:11 PM PST",Order,112-2252471-6831401,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,Pasco,Washington,99301,11
"Nov 12, 2020 6:24:17 PM PST",Order,112-8073484-9073031,N1N-MAG-GLYCINATE-FBA,"N1N Premium Magnesium Glycinate 400mg [Superior Absorption], All Natural Supplement to Support Heart, Bone, Muscle and Nerve Function, Non-GMO, Gluten",1,LAGUNA HILLS,CA,92653-5711,5.92
"Nov 12, 2020 6:26:46 PM PST",Order,112-5006657-9787428,N1N-TART-CHERRY-FBA,"N1N Premium Tart Cherry Extract Capsules, 200 Veg Caps, 3000 mg [10X Concentrated Extract] Powerful Antioxidant, Joint Health and Mobility, Uric Acid",1,HUNTINGDON VALLEY,PA,19006-8714,13.72
